DATE,STATION_NUMBER,DISCHARGE
2015-01-01,05AD010,1.5499999523162842
2015-01-02,05AD010,1.3799999952316284
2015-01-03,05AD010,1.350000023841858
2015-01-04,05AD010,1.4299999475479126
2015-01-05,05AD010,1.350000023841858
2015-01-06,05AD010,1.3799999952316284
2015-01-07,05AD010,1.25
2015-01-08,05AD010,1.2400000095367432
2015-01-09,05AD010,1.090000033378601
2015-01-10,05AD010,1.3300000429153442
2015-01-11,05AD010,1.340000033378601
2015-01-12,05AD010,1.2899999618530271
2015-01-13,05AD010,1.5199999809265137
2015-01-14,05AD010,1.6200000047683716
2015-01-15,05AD010,1.7100000381469729
2015-01-16,05AD010,1.6799999475479126
2015-01-17,05AD010,1.5499999523162842
2015-01-18,05AD010,1.590000033378601
2015-01-19,05AD010,1.440000057220459
2015-01-20,05AD010,1.340000033378601
2015-01-21,05AD010,1.5399999618530271
2015-01-22,05AD010,1.7400000095367432
2015-01-23,05AD010,1.6699999570846558
2015-01-24,05AD010,1.9700000286102293
2015-01-25,05AD010,2.0
2015-01-26,05AD010,1.8899999856948853
2015-01-27,05AD010,1.7000000476837158
2015-01-28,05AD010,1.5
2015-01-29,05AD010,1.3600000143051147
2015-01-30,05AD010,1.2400000095367432
2015-01-31,05AD010,1.1399999856948853
2015-02-01,05AD010,0.9739999771118164
2015-02-02,05AD010,0.9010000228881836
2015-02-03,05AD010,1.0499999523162842
2015-02-04,05AD010,0.8930000066757202
2015-02-05,05AD010,0.8360000252723694
2015-02-06,05AD010,0.859000027179718
2015-02-07,05AD010,0.8009999990463257
2015-02-08,05AD010,0.6169999837875366
2015-02-09,05AD010,0.5419999957084656
2015-02-10,05AD010,0.5870000123977661
2015-02-11,05AD010,0.574999988079071
2015-02-12,05AD010,0.7459999918937683
2015-02-13,05AD010,0.7559999823570251
2015-02-14,05AD010,0.8259999752044678
2015-02-15,05AD010,0.8690000176429749
2015-02-16,05AD010,0.847000002861023
2015-02-17,05AD010,0.652999997138977
2015-02-18,05AD010,0.7789999842643738
2015-02-19,05AD010,0.7580000162124634
2015-02-20,05AD010,0.7289999723434448
2015-02-21,05AD010,0.6729999780654907
2015-02-22,05AD010,0.8410000205039978
2015-02-23,05AD010,1.0499999523162842
2015-02-24,05AD010,1.399999976158142
2015-02-25,05AD010,1.3600000143051147
2015-02-26,05AD010,1.3700000047683716
2015-02-27,05AD010,1.690000057220459
2015-02-28,05AD010,1.9800000190734863
2015-03-01,05AD010,1.4900000095367432
2015-03-02,05AD010,1.6299999952316284
2015-03-03,05AD010,1.840000033378601
2015-03-04,05AD010,2.0799999237060547
2015-03-05,05AD010,2.109999895095825
2015-03-06,05AD010,2.2100000381469727
2015-03-07,05AD010,2.2699999809265137
2015-03-08,05AD010,2.359999895095825
2015-03-09,05AD010,2.390000104904175
2015-03-10,05AD010,2.3499999046325684
2015-03-11,05AD010,2.3299999237060547
2015-03-12,05AD010,2.299999952316284
2015-03-13,05AD010,2.259999990463257
2015-03-14,05AD010,1.7300000190734863
2015-03-15,05AD010,2.490000009536743
2015-03-16,05AD010,2.930000066757202
2015-03-17,05AD010,2.690000057220459
2015-03-18,05AD010,2.7100000381469727
2015-03-19,05AD010,3.049999952316284
2015-03-20,05AD010,3.819999933242798
2015-03-21,05AD010,4.139999866485596
2015-03-22,05AD010,4.039999961853027
2015-03-23,05AD010,3.9600000381469727
2015-03-24,05AD010,3.849999904632568
2015-03-25,05AD010,3.5899999141693115
2015-03-26,05AD010,3.380000114440918
2015-03-27,05AD010,3.430000066757202
2015-03-28,05AD010,3.910000085830689
2015-03-29,05AD010,4.599999904632568
2015-03-30,05AD010,4.5
2015-03-31,05AD010,4.260000228881836
2015-04-01,05AD010,3.9800000190734863
2015-04-02,05AD010,3.7699999809265137
2015-04-03,05AD010,3.4600000381469727
2015-04-04,05AD010,3.220000028610229
2015-04-05,05AD010,3.069999933242798
2015-04-06,05AD010,3.119999885559082
2015-04-07,05AD010,3.0
2015-04-08,05AD010,3.0799999237060547
2015-04-09,05AD010,3.150000095367432
2015-04-10,05AD010,3.0899999141693115
2015-04-11,05AD010,2.890000104904175
2015-04-12,05AD010,2.75
2015-04-13,05AD010,2.6600000858306885
2015-04-14,05AD010,2.7100000381469727
2015-04-15,05AD010,2.789999961853028
2015-04-16,05AD010,2.6600000858306885
2015-04-17,05AD010,2.5899999141693115
2015-04-18,05AD010,2.9200000762939453
2015-04-19,05AD010,3.0899999141693115
2015-04-20,05AD010,3.059999942779541
2015-04-21,05AD010,3.190000057220459
2015-04-22,05AD010,3.549999952316284
2015-04-23,05AD010,3.819999933242798
2015-04-24,05AD010,3.799999952316284
2015-04-25,05AD010,3.7100000381469727
2015-04-26,05AD010,3.5999999046325684
2015-04-27,05AD010,3.319999933242798
2015-04-28,05AD010,3.190000057220459
2015-04-29,05AD010,3.569999933242798
2015-04-30,05AD010,4.510000228881836
2015-05-01,05AD010,4.820000171661377
2015-05-02,05AD010,5.050000190734863
2015-05-03,05AD010,4.989999771118164
2015-05-04,05AD010,4.849999904632568
2015-05-05,05AD010,5.090000152587891
2015-05-06,05AD010,5.309999942779541
2015-05-07,05AD010,5.099999904632568
2015-05-08,05AD010,5.21999979019165
2015-05-09,05AD010,4.71999979019165
2015-05-10,05AD010,4.559999942779541
2015-05-11,05AD010,4.440000057220459
2015-05-12,05AD010,4.320000171661377
2015-05-13,05AD010,4.139999866485596
2015-05-14,05AD010,4.090000152587891
2015-05-15,05AD010,4.050000190734863
2015-05-16,05AD010,5.329999923706055
