DATE,STATION_NUMBER,DISCHARGE
2015-03-01,06AC001,0.289000004529953
2015-03-02,06AC001,0.28999999165534973
2015-03-03,06AC001,0.28999999165534973
2015-03-04,06AC001,0.28999999165534973
2015-03-05,06AC001,0.2939999997615814
2015-03-06,06AC001,0.29899999499320984
2015-03-07,06AC001,0.3059999942779541
2015-03-08,06AC001,0.3129999935626984
2015-03-09,06AC001,0.32600000500679016
2015-03-10,06AC001,0.33799999952316284
2015-03-11,06AC001,0.34599998593330383
2015-03-12,06AC001,0.3580000102519989
2015-03-13,06AC001,0.3840000033378601
2015-03-14,06AC001,0.3840000033378601
2015-03-15,06AC001,0.3619999885559082
2015-03-16,06AC001,0.36000001430511475
2015-03-17,06AC001,0.3700000047683716
2015-03-18,06AC001,0.38199999928474426
2015-03-19,06AC001,0.3930000066757202
2015-03-20,06AC001,0.4050000011920929
2015-03-21,06AC001,0.4160000085830689
2015-03-22,06AC001,0.4269999861717224
2015-03-23,06AC001,0.4359999895095825
2015-03-24,06AC001,0.44600000977516174
2015-03-25,06AC001,0.4569999873638153
2015-03-26,06AC001,0.47200000286102295
2015-03-27,06AC001,0.5569999814033508
2015-03-28,06AC001,0.7009999752044678
2015-03-29,06AC001,0.7950000166893005
2015-03-30,06AC001,1.0299999713897705
2015-03-31,06AC001,1.159999966621399
2015-04-01,06AC001,1.0700000524520874
2015-04-02,06AC001,1.059999942779541
2015-04-03,06AC001,0.9900000095367432
2015-04-04,06AC001,0.8949999809265137
2015-04-05,06AC001,0.8339999914169312
2015-04-06,06AC001,0.8090000152587891
2015-04-07,06AC001,0.8149999976158142
2015-04-08,06AC001,0.8539999723434448
2015-04-09,06AC001,0.9769999980926514
2015-04-10,06AC001,1.1100000143051147
2015-04-11,06AC001,1.2000000476837158
2015-04-12,06AC001,1.0499999523162842
2015-04-13,06AC001,0.9710000157356262
2015-04-14,06AC001,0.9769999980926514
2015-04-15,06AC001,0.9629999995231628
2015-04-16,06AC001,0.915000021457672
2015-04-17,06AC001,0.8799999952316284
2015-04-18,06AC001,0.9210000038146972
2015-04-19,06AC001,0.8370000123977661
2015-04-20,06AC001,0.7749999761581421
2015-04-21,06AC001,0.718999981880188
2015-04-22,06AC001,0.6620000004768372
2015-04-23,06AC001,0.6899999976158142
2015-04-24,06AC001,0.7170000076293945
2015-04-25,06AC001,0.6779999732971191
2015-04-26,06AC001,0.6100000143051147
2015-04-27,06AC001,0.5699999928474426
2015-04-28,06AC001,0.5400000214576721
2015-04-29,06AC001,0.5120000243186951
2015-04-30,06AC001,0.4589999914169312
2015-05-01,06AC001,0.4120000004768372
2015-05-02,06AC001,0.3790000081062317
2015-05-03,06AC001,0.3630000054836273
2015-05-04,06AC001,0.35199999809265137
2015-05-05,06AC001,0.35499998927116394
2015-05-06,06AC001,0.34299999475479126
2015-05-07,06AC001,0.34200000762939453
2015-05-08,06AC001,0.367000013589859
2015-05-09,06AC001,0.28600001335144043
2015-05-10,06AC001,0.25600001215934753
2015-05-11,06AC001,0.23199999332427976
2015-05-12,06AC001,0.2380000054836273
2015-05-13,06AC001,0.2540000081062317
2015-05-14,06AC001,0.25200000405311584
2015-05-15,06AC001,0.24799999594688416
2015-05-16,06AC001,0.2450000047683716
2015-05-17,06AC001,0.239999994635582
2015-05-18,06AC001,0.2329999953508377
2015-05-19,06AC001,0.2179999947547913
2015-05-20,06AC001,0.19599999487400052
2015-05-21,06AC001,0.16500000655651093
2015-05-22,06AC001,0.1379999965429306
2015-05-23,06AC001,0.11599999666213988
2015-05-24,06AC001,0.12200000137090684
2015-05-25,06AC001,0.15700000524520874
2015-05-26,06AC001,0.17900000512599945
2015-05-27,06AC001,0.13600000739097595
2015-05-28,06AC001,0.0989999994635582
2015-05-29,06AC001,0.11100000143051147
2015-05-30,06AC001,0.11400000005960464
2015-05-31,06AC001,0.14900000393390656
2015-06-01,06AC001,0.17299999296665192
2015-06-02,06AC001,0.1879999935626984
2015-06-03,06AC001,0.20000000298023224
2015-06-04,06AC001,0.2080000042915344
2015-06-05,06AC001,0.20600000023841855
2015-06-06,06AC001,0.20000000298023224
2015-06-07,06AC001,0.19200000166893005
2015-06-08,06AC001,0.1720000058412552
2015-06-09,06AC001,0.1459999978542328
2015-06-10,06AC001,0.1330000013113022
2015-06-11,06AC001,0.08900000154972076
2015-06-12,06AC001,0.11800000071525574
2015-06-13,06AC001,0.10999999940395357
2015-06-14,06AC001,0.06300000101327896
2015-06-15,06AC001,0.024000000208616257
2015-06-16,06AC001,0.03599999845027924
2015-06-17,06AC001,0.028999999165534973
2015-06-18,06AC001,0.014999999664723871
2015-06-19,06AC001,0.009999999776482582
2015-06-20,06AC001,0.00800000037997961
2015-06-21,06AC001,0.007000000216066837
2015-06-22,06AC001,0.007000000216066837
2015-06-23,06AC001,0.03200000151991844
2015-06-24,06AC001,0.024000000208616257
2015-06-25,06AC001,0.02500000037252903
2015-06-26,06AC001,0.03200000151991844
2015-06-27,06AC001,0.032999999821186066
2015-06-28,06AC001,0.03099999949336052
2015-06-29,06AC001,0.027000000700354576
2015-06-30,06AC001,0.02500000037252903
2015-07-01,06AC001,0.024000000208616257
2015-07-02,06AC001,0.02199999988079071
2015-07-03,06AC001,0.014999999664723871
2015-07-04,06AC001,0.008999999612569809
2015-07-05,06AC001,0.006000000052154064
2015-07-06,06AC001,0.003000000026077032
2015-07-07,06AC001,0.0010000000474974513
2015-07-08,06AC001,0.0010000000474974513
2015-07-09,06AC001,0.0010000000474974513
2015-07-10,06AC001,0.0010000000474974513
