DATE,STATION_NUMBER,DISCHARGE
2015-03-01,05CH008,0.0
2015-03-02,05CH008,0.0
2015-03-03,05CH008,0.0
2015-03-04,05CH008,0.0
2015-03-05,05CH008,0.0
2015-03-06,05CH008,0.0
2015-03-07,05CH008,0.0
2015-03-08,05CH008,0.3109999895095825
2015-03-09,05CH008,4.070000171661377
2015-03-10,05CH008,5.179999828338623
2015-03-11,05CH008,7.230000019073486
2015-03-12,05CH008,8.300000190734863
2015-03-13,05CH008,8.359999656677246
2015-03-14,05CH008,6.619999885559082
2015-03-15,05CH008,4.550000190734863
2015-03-16,05CH008,4.28000020980835
2015-03-17,05CH008,5.380000114440918
2015-03-18,05CH008,6.019999980926514
2015-03-19,05CH008,5.150000095367432
2015-03-20,05CH008,4.789999961853027
2015-03-21,05CH008,4.159999847412109
2015-03-22,05CH008,3.4600000381469727
2015-03-23,05CH008,2.3299999237060547
2015-03-24,05CH008,2.4600000381469727
2015-03-25,05CH008,2.2799999713897705
2015-03-26,05CH008,2.4600000381469727
2015-03-27,05CH008,2.25
2015-03-28,05CH008,2.039999961853028
2015-03-29,05CH008,1.7799999713897705
2015-03-30,05CH008,1.9600000381469729
2015-03-31,05CH008,1.940000057220459
2015-04-01,05CH008,1.809999942779541
2015-04-02,05CH008,1.5099999904632568
2015-04-03,05CH008,1.2699999809265137
2015-04-04,05CH008,1.2899999618530271
2015-04-05,05CH008,1.149999976158142
2015-04-06,05CH008,1.0399999618530271
2015-04-07,05CH008,0.8629999756813049
2015-04-08,05CH008,0.7940000295639038
2015-04-09,05CH008,0.6740000247955322
2015-04-10,05CH008,0.5370000004768372
2015-04-11,05CH008,0.4670000076293945
2015-04-12,05CH008,0.3919999897480011
2015-04-13,05CH008,0.35499998927116394
2015-04-14,05CH008,0.27300000190734863
2015-04-15,05CH008,0.210999995470047
2015-04-16,05CH008,0.1899999976158142
2015-04-17,05CH008,0.1809999942779541
2015-04-18,05CH008,0.1449999958276749
2015-04-19,05CH008,0.11400000005960464
2015-04-20,05CH008,0.1040000021457672
2015-04-21,05CH008,0.1040000021457672
2015-04-22,05CH008,0.090999998152256
2015-04-23,05CH008,0.07699999958276749
2015-04-24,05CH008,0.06800000369548798
2015-04-25,05CH008,0.05999999865889549
2015-04-26,05CH008,0.0560000017285347
2015-04-27,05CH008,0.05299999937415123
2015-04-28,05CH008,0.05000000074505806
2015-04-29,05CH008,0.04500000178813934
2015-04-30,05CH008,0.04100000113248825
2015-05-01,05CH008,0.039000000804662704
2015-05-02,05CH008,0.03799999877810478
2015-05-03,05CH008,0.03599999845027924
2015-05-04,05CH008,0.03500000014901161
2015-05-05,05CH008,0.03500000014901161
2015-05-06,05CH008,0.032999999821186066
2015-05-07,05CH008,0.03200000151991844
2015-05-08,05CH008,0.03099999949336052
2015-05-09,05CH008,0.029999999329447743
2015-05-10,05CH008,0.028999999165534973
2015-05-11,05CH008,0.02800000086426735
2015-05-12,05CH008,0.027000000700354576
2015-05-13,05CH008,0.026000000536441803
2015-05-14,05CH008,0.02500000037252903
2015-05-15,05CH008,0.024000000208616257
2015-05-16,05CH008,0.024000000208616257
2015-05-17,05CH008,0.023000000044703484
2015-05-18,05CH008,0.020999999716877937
2015-05-19,05CH008,0.019999999552965164
2015-05-20,05CH008,0.019999999552965164
2015-05-21,05CH008,0.017999999225139618
2015-05-22,05CH008,0.017000000923871994
2015-05-23,05CH008,0.01600000075995922
2015-05-24,05CH008,0.014000000432133676
2015-05-25,05CH008,0.0130000002682209
2015-05-26,05CH008,0.0130000002682209
2015-05-27,05CH008,0.017999999225139618
2015-05-28,05CH008,0.026000000536441803
2015-05-29,05CH008,0.02800000086426735
2015-05-30,05CH008,0.027000000700354576
2015-05-31,05CH008,0.02500000037252903
2015-06-01,05CH008,0.02199999988079071
2015-06-02,05CH008,0.017999999225139618
2015-06-03,05CH008,0.017000000923871994
2015-06-04,05CH008,0.017999999225139618
2015-06-05,05CH008,0.01899999938905239
2015-06-06,05CH008,0.017999999225139618
2015-06-07,05CH008,0.01600000075995922
2015-06-08,05CH008,0.01600000075995922
2015-06-09,05CH008,0.014999999664723871
2015-06-10,05CH008,0.014999999664723871
2015-06-11,05CH008,0.01899999938905239
2015-06-12,05CH008,0.019999999552965164
2015-06-13,05CH008,0.01600000075995922
2015-06-14,05CH008,0.01600000075995922
2015-06-15,05CH008,0.01600000075995922
2015-06-16,05CH008,0.01899999938905239
2015-06-17,05CH008,0.01899999938905239
2015-06-18,05CH008,0.019999999552965164
2015-06-19,05CH008,0.023000000044703484
2015-06-20,05CH008,0.02199999988079071
2015-06-21,05CH008,0.023000000044703484
2015-06-22,05CH008,0.02199999988079071
2015-06-23,05CH008,0.019999999552965164
2015-06-24,05CH008,0.01899999938905239
2015-06-25,05CH008,0.017000000923871994
2015-06-26,05CH008,0.017000000923871994
2015-06-27,05CH008,0.01600000075995922
2015-06-28,05CH008,0.014999999664723871
2015-06-29,05CH008,0.014999999664723871
2015-06-30,05CH008,0.01899999938905239
2015-07-01,05CH008,0.02199999988079071
2015-07-02,05CH008,0.02199999988079071
2015-07-03,05CH008,0.020999999716877937
2015-07-04,05CH008,0.02199999988079071
2015-07-05,05CH008,0.02199999988079071
2015-07-06,05CH008,0.02199999988079071
2015-07-07,05CH008,0.020999999716877937
2015-07-08,05CH008,0.019999999552965164
2015-07-09,05CH008,0.019999999552965164
2015-07-10,05CH008,0.019999999552965164
2015-07-11,05CH008,0.01899999938905239
2015-07-12,05CH008,0.01899999938905239
2015-07-13,05CH008,0.024000000208616257
