DATE,STATION_NUMBER,DISCHARGE
2015-06-18,07BJ003,0.7390000224113464
2015-06-19,07BJ003,0.99099999666214
2015-06-20,07BJ003,10.0
2015-06-21,07BJ003,5.599999904632568
2015-06-22,07BJ003,2.8499999046325684
2015-06-23,07BJ003,1.9600000381469729
2015-06-24,07BJ003,1.6399999856948853
2015-06-25,07BJ003,1.1799999475479126
2015-06-26,07BJ003,0.9200000166893004
2015-06-27,07BJ003,0.765999972820282
2015-06-28,07BJ003,0.652999997138977
2015-06-29,07BJ003,0.578000009059906
2015-06-30,07BJ003,0.5540000200271606
2015-07-01,07BJ003,0.9070000052452089
2015-07-02,07BJ003,0.875
2015-07-03,07BJ003,0.656000018119812
2015-07-04,07BJ003,0.5529999732971191
2015-07-05,07BJ003,0.5580000281333923
2015-07-06,07BJ003,0.5180000066757202
2015-07-07,07BJ003,0.44600000977516174
2015-07-08,07BJ003,0.40299999713897705
2015-07-09,07BJ003,0.37400001287460327
2015-07-10,07BJ003,0.35499998927116394
2015-07-11,07BJ003,0.34599998593330383
2015-07-12,07BJ003,0.4239999949932098
2015-07-13,07BJ003,0.43299999833107
2015-07-14,07BJ003,0.3650000095367432
2015-07-15,07BJ003,0.335999995470047
2015-07-16,07BJ003,0.3400000035762787
2015-07-17,07BJ003,0.6539999842643738
2015-07-18,07BJ003,0.8600000143051147
2015-07-19,07BJ003,0.6010000109672546
2015-07-20,07BJ003,0.5109999775886536
2015-07-21,07BJ003,2.2799999713897705
2015-07-22,07BJ003,1.6399999856948853
2015-07-23,07BJ003,0.9359999895095824
2015-07-24,07BJ003,0.7860000133514404
2015-07-25,07BJ003,1.5700000524520874
2015-07-26,07BJ003,1.2200000286102295
2015-07-27,07BJ003,0.8069999814033508
2015-07-28,07BJ003,0.6259999871253967
2015-07-29,07BJ003,0.5210000276565552
2015-07-30,07BJ003,0.44999998807907104
2015-07-31,07BJ003,0.40299999713897705
2015-08-01,07BJ003,0.37700000405311584
2015-08-02,07BJ003,0.4120000004768372
2015-08-03,07BJ003,0.5220000147819519
2015-08-04,07BJ003,1.4600000381469729
2015-08-05,07BJ003,0.9900000095367432
2015-08-06,07BJ003,1.6799999475479126
2015-08-07,07BJ003,2.289999961853028
2015-08-08,07BJ003,1.4700000286102295
2015-08-09,07BJ003,1.0099999904632568
2015-08-10,07BJ003,0.930999994277954
2015-08-11,07BJ003,0.6859999895095825
2015-08-12,07BJ003,0.5550000071525574
2015-08-13,07BJ003,0.4830000102519989
2015-08-14,07BJ003,0.4519999921321869
2015-08-15,07BJ003,0.4180000126361847
2015-08-16,07BJ003,0.4079999923706055
2015-08-17,07BJ003,0.3959999978542328
2015-08-18,07BJ003,0.414000004529953
2015-08-19,07BJ003,0.3959999978542328
2015-08-20,07BJ003,0.3720000088214874
2015-08-21,07BJ003,0.3639999926090241
2015-08-22,07BJ003,0.3639999926090241
2015-08-23,07BJ003,0.3540000021457672
2015-08-24,07BJ003,0.36000001430511475
2015-08-25,07BJ003,0.367000013589859
2015-08-26,07BJ003,0.36899998784065247
2015-08-27,07BJ003,0.35600000619888306
2015-08-28,07BJ003,0.33799999952316284
2015-08-29,07BJ003,0.3330000042915344
2015-08-30,07BJ003,0.3630000054836273
2015-08-31,07BJ003,0.3490000069141388
2015-09-01,07BJ003,0.38199999928474426
2015-09-02,07BJ003,0.42500001192092896
2015-09-03,07BJ003,0.4129999876022339
2015-09-04,07BJ003,0.3930000066757202
2015-09-05,07BJ003,0.39399999380111694
2015-09-06,07BJ003,0.3910000026226044
2015-09-07,07BJ003,0.382999986410141
2015-09-08,07BJ003,0.3790000081062317
2015-09-09,07BJ003,0.4350000023841858
2015-09-10,07BJ003,0.42100000381469727
2015-09-11,07BJ003,0.3799999952316284
2015-09-12,07BJ003,0.35899999737739563
2015-09-13,07BJ003,0.3630000054836273
2015-09-14,07BJ003,0.37299999594688416
2015-09-15,07BJ003,0.37400001287460327
2015-09-16,07BJ003,0.38199999928474426
2015-09-17,07BJ003,0.38199999928474426
2015-09-18,07BJ003,0.3700000047683716
2015-09-19,07BJ003,0.3569999933242798
2015-09-20,07BJ003,0.3569999933242798
2015-09-21,07BJ003,0.3580000102519989
2015-09-22,07BJ003,0.35899999737739563
2015-09-23,07BJ003,0.36000001430511475
2015-09-24,07BJ003,0.3580000102519989
2015-09-25,07BJ003,0.35199999809265137
2015-09-26,07BJ003,0.3449999988079071
2015-09-27,07BJ003,0.35100001096725464
2015-09-28,07BJ003,0.35600000619888306
2015-09-29,07BJ003,0.3639999926090241
2015-09-30,07BJ003,0.36899998784065247
2015-10-01,07BJ003,0.367000013589859
2015-10-02,07BJ003,0.37700000405311584
2015-10-03,07BJ003,0.4180000126361847
2015-10-04,07BJ003,0.4050000011920929
2015-10-05,07BJ003,0.39399999380111694
2015-10-06,07BJ003,0.3869999945163727
2015-10-07,07BJ003,0.386000007390976
2015-10-08,07BJ003,0.3840000033378601
2015-10-09,07BJ003,0.382999986410141
2015-10-10,07BJ003,0.3790000081062317
2015-10-11,07BJ003,0.5320000052452087
2015-10-12,07BJ003,1.159999966621399
2015-10-13,07BJ003,0.8899999856948853
2015-10-14,07BJ003,0.7059999704360962
2015-10-15,07BJ003,0.609000027179718
2015-10-16,07BJ003,0.5600000023841858
2015-10-17,07BJ003,0.5299999713897705
2015-10-18,07BJ003,0.5059999823570251
2015-10-19,07BJ003,0.4819999933242798
2015-10-20,07BJ003,0.4930000007152557
2015-10-21,07BJ003,0.5130000114440918
2015-10-22,07BJ003,0.4869999885559082
2015-10-23,07BJ003,0.45500001311302185
2015-10-24,07BJ003,0.4099999964237213
2015-10-25,07BJ003,0.3849999904632568
2015-10-26,07BJ003,0.4300000071525574
2015-10-27,07BJ003,0.39399999380111694
2015-10-28,07BJ003,0.3840000033378601
2015-10-29,07BJ003,0.4339999854564667
2015-10-30,07BJ003,0.4059999883174896
2015-10-31,07BJ003,0.4020000100135803
