DATE,STATION_NUMBER,DISCHARGE
2015-03-01,05DE009,0.04800000041723251
2015-03-02,05DE009,0.04600000008940697
2015-03-03,05DE009,0.04500000178813934
2015-03-04,05DE009,0.04899999871850014
2015-03-05,05DE009,0.05900000035762787
2015-03-06,05DE009,0.06800000369548798
2015-03-07,05DE009,0.06700000166893005
2015-03-08,05DE009,0.0689999982714653
2015-03-09,05DE009,0.0989999994635582
2015-03-10,05DE009,0.19699999690055847
2015-03-11,05DE009,0.18000000715255737
2015-03-12,05DE009,0.18000000715255737
2015-03-13,05DE009,0.3160000145435333
2015-03-14,05DE009,0.36899998784065247
2015-03-15,05DE009,0.5189999938011169
2015-03-16,05DE009,0.6179999709129333
2015-03-17,05DE009,0.6019999980926514
2015-03-18,05DE009,0.5490000247955322
2015-03-19,05DE009,0.4869999885559082
2015-03-20,05DE009,0.3610000014305115
2015-03-21,05DE009,0.2919999957084656
2015-03-22,05DE009,0.2750000059604645
2015-03-23,05DE009,0.23199999332427976
2015-03-24,05DE009,0.1899999976158142
2015-03-25,05DE009,0.1899999976158142
2015-03-26,05DE009,0.2160000056028366
2015-03-27,05DE009,0.6610000133514404
2015-03-28,05DE009,0.8130000233650208
2015-03-29,05DE009,0.9539999961853028
2015-03-30,05DE009,0.9419999718666076
2015-03-31,05DE009,0.8479999899864197
2015-04-01,05DE009,0.8119999766349792
2015-04-02,05DE009,0.7200000286102295
2015-04-03,05DE009,0.5830000042915344
2015-04-04,05DE009,0.4399999976158142
2015-04-05,05DE009,0.37299999594688416
2015-04-06,05DE009,0.3030000030994416
2015-04-07,05DE009,0.25200000405311584
2015-04-08,05DE009,0.22499999403953552
2015-04-09,05DE009,0.210999995470047
2015-04-10,05DE009,0.20200000703334808
2015-04-11,05DE009,0.2590000033378601
2015-04-12,05DE009,0.16200000047683716
2015-04-13,05DE009,0.14100000262260437
2015-04-14,05DE009,0.12800000607967377
2015-04-15,05DE009,0.11299999803304672
2015-04-16,05DE009,0.1080000028014183
2015-04-17,05DE009,0.10899999737739564
2015-04-18,05DE009,0.10499999672174454
2015-04-19,05DE009,0.08900000154972076
2015-04-20,05DE009,0.0860000029206276
2015-04-21,05DE009,0.07599999755620956
2015-04-22,05DE009,0.07199999690055847
2015-04-23,05DE009,0.09799999743700027
2015-04-24,05DE009,0.0949999988079071
2015-04-25,05DE009,0.10300000011920928
2015-04-26,05DE009,0.09799999743700027
2015-04-27,05DE009,0.08900000154972076
2015-04-28,05DE009,0.07699999958276749
2015-04-29,05DE009,0.08799999952316284
2015-04-30,05DE009,0.09700000286102296
2015-05-01,05DE009,0.07900000363588333
2015-05-02,05DE009,0.0729999989271164
2015-05-03,05DE009,0.06400000303983688
2015-05-04,05DE009,0.05099999904632568
2015-05-05,05DE009,0.052000001072883606
2015-05-06,05DE009,0.05900000035762787
2015-05-07,05DE009,0.07100000232458115
2015-05-08,05DE009,0.08399999886751175
2015-05-09,05DE009,0.07699999958276749
2015-05-10,05DE009,0.057999998331069946
2015-05-11,05DE009,0.05000000074505806
2015-05-12,05DE009,0.05099999904632568
2015-05-13,05DE009,0.03200000151991844
2015-05-14,05DE009,0.02800000086426735
2015-05-15,05DE009,0.027000000700354576
2015-05-16,05DE009,0.02500000037252903
2015-05-17,05DE009,0.017000000923871994
2015-05-18,05DE009,0.181999996304512
2015-05-19,05DE009,0.1940000057220459
2015-05-20,05DE009,0.03700000047683716
2015-05-21,05DE009,0.014000000432133676
2015-05-22,05DE009,0.008999999612569809
2015-05-23,05DE009,0.007000000216066837
2015-05-24,05DE009,0.014000000432133676
2015-05-25,05DE009,0.0020000000949949026
2015-05-26,05DE009,0.0020000000949949026
2015-05-27,05DE009,0.0010000000474974513
2015-05-28,05DE009,0.003000000026077032
2015-05-29,05DE009,0.004000000189989805
2015-05-30,05DE009,0.004000000189989805
2015-05-31,05DE009,0.004000000189989805
2015-06-01,05DE009,0.004000000189989805
2015-06-02,05DE009,0.004000000189989805
2015-06-03,05DE009,0.004999999888241291
2015-06-04,05DE009,0.003000000026077032
2015-06-05,05DE009,0.0020000000949949026
2015-06-06,05DE009,0.003000000026077032
2015-06-07,05DE009,0.0020000000949949026
2015-06-08,05DE009,0.0010000000474974513
2015-06-09,05DE009,0.0020000000949949026
2015-06-10,05DE009,0.0010000000474974513
2015-06-11,05DE009,0.003000000026077032
2015-06-12,05DE009,0.003000000026077032
2015-06-13,05DE009,0.0020000000949949026
2015-06-14,05DE009,0.0020000000949949026
2015-06-15,05DE009,0.0010000000474974513
2015-06-16,05DE009,0.0010000000474974513
2015-06-17,05DE009,0.0020000000949949026
2015-06-18,05DE009,0.0010000000474974513
2015-06-19,05DE009,0.0020000000949949026
2015-06-20,05DE009,0.0020000000949949026
2015-06-21,05DE009,0.0010000000474974513
2015-06-22,05DE009,0.0010000000474974513
2015-06-23,05DE009,0.0010000000474974513
2015-06-24,05DE009,0.0010000000474974513
2015-06-25,05DE009,0.0010000000474974513
2015-06-26,05DE009,0.0010000000474974513
2015-06-27,05DE009,0.0010000000474974513
2015-06-28,05DE009,0.0010000000474974513
2015-06-29,05DE009,0.0010000000474974513
2015-06-30,05DE009,0.0020000000949949026
2015-07-01,05DE009,0.0020000000949949026
2015-07-02,05DE009,0.0020000000949949026
2015-07-03,05DE009,0.0010000000474974513
2015-07-04,05DE009,0.0010000000474974513
2015-07-05,05DE009,0.0020000000949949026
2015-07-06,05DE009,0.0020000000949949026
2015-07-07,05DE009,0.0010000000474974513
2015-07-08,05DE009,0.0010000000474974513
